customerID,churn_probability,actual_churn,risk_decile
6839-ITVZJ,0.157,Yes,5
1309-XGFSN,0.157,No,5
4701-AHWMW,0.1567,Yes,5
1017-FBQMM,0.1567,No,5
2851-STERV,0.1566,No,5
5360-LJCNJ,0.1564,No,5
9107-UKCKY,0.1564,No,5
8017-UVSZU,0.1563,No,5
9060-HJJRW,0.1563,No,5
2673-CXQEU,0.1563,No,5
7750-EYXWZ,0.1562,No,5
0314-TKOSI,0.1561,No,5
6447-GORXK,0.1561,No,5
3059-NGMXB,0.1561,No,5
2959-EEXWB,0.156,No,5
2393-DIVAI,0.156,No,5
5066-GFJMM,0.156,No,5
3807-BPOMJ,0.1559,No,5
7989-VCQOH,0.1559,No,5
0036-IHMOT,0.1559,No,5
4450-MDZFX,0.1557,No,5
2294-DMMUS,0.1556,No,5
9496-IVVRP,0.1556,No,5
2486-WYVVE,0.1553,No,5
7940-UQQUG,0.1551,No,5
7811-JIVPF,0.1551,No,5
7402-PWYJJ,0.155,No,5
1134-YWTYF,0.155,No,5
0206-TBWLC,0.1548,No,5
5336-UFNZP,0.1546,No,5
3537-RYBHH,0.1545,No,5
8985-OOPOS,0.1545,No,5
7351-MHQVU,0.1545,No,5
6806-YDEUL,0.1543,No,5
1356-MKYSK,0.1543,No,5
6214-EDAKZ,0.1542,Yes,5
6946-LMSQS,0.1541,Yes,5
3794-NFNCH,0.154,No,5
1051-GEJLJ,0.1536,No,5
4726-DLWQN,0.1536,No,5
0883-EIBTI,0.1536,Yes,5
0463-WZZKO,0.1536,No,5
7789-CRUVC,0.1535,No,5
4693-VWVBO,0.1533,No,5
0268-QKIWO,0.1533,Yes,5
1347-KTTTA,0.1531,No,5
9069-LGEUL,0.153,No,5
8992-OBVDG,0.1529,No,5
8961-QDZZJ,0.1529,No,5
7526-IVLYU,0.1528,No,5
1449-XQEMT,0.1528,Yes,5
1840-BIUOG,0.1526,No,5
8663-UPDGF,0.1525,No,5
4396-KLSEH,0.1525,No,5
4332-MUOEZ,0.1524,No,5
8812-ZRHFP,0.1524,No,5
7673-LPRNY,0.1524,No,5
7080-TNUWP,0.1522,No,5
2452-SNHFZ,0.152,No,5
4016-BJKTZ,0.1519,No,5
7614-QVWQL,0.1518,Yes,5
1732-FEKLD,0.1517,No,5
4710-NKCAW,0.1516,No,5
5876-HZVZM,0.1516,Yes,5
7808-DVWEP,0.1514,No,5
0550-DCXLH,0.1513,No,5
7879-CGSFV,0.1513,No,5
4079-VTGLK,0.1512,No,5
3709-OIJEA,0.1512,No,5
2796-UUZZO,0.1511,No,5
3428-MMGUB,0.151,No,5
4785-QRJHC,0.1509,Yes,5
3402-XRIUO,0.1509,No,5
9314-QDMDW,0.1507,No,5
2065-MMKGR,0.1507,No,5
4525-VZCZG,0.1502,No,5
1163-ONYEY,0.1501,No,5
2794-XIMMO,0.1499,Yes,5
5307-UVGNB,0.1498,No,5
3744-ZBHON,0.1498,No,5
2432-TFSMK,0.1497,No,5
5766-XQXMQ,0.1495,Yes,5
2908-ZTPNF,0.1495,No,5
6103-LIANB,0.1494,No,5
3523-QRQLL,0.1492,Yes,5
5562-YJQGT,0.1492,No,5
1335-HQMKX,0.149,No,5
3345-JHUEO,0.1489,No,5
4419-UJMUS,0.1488,No,5
4431-EDMIQ,0.1488,No,5
1810-BOHSY,0.1486,No,5
1629-DQQVB,0.1484,No,5
7302-ZHMHP,0.1481,No,5
0743-HRVFF,0.1481,No,5
0699-NDKJM,0.148,No,5
3703-TTEPD,0.1478,No,5
6738-ISCBM,0.1477,No,5
0816-TSPHQ,0.1477,No,5
1591-MQJTP,0.1476,No,5
4495-LHSSK,0.1475,No,5
3039-MJSLN,0.1475,No,5
0851-DFJKB,0.1475,No,5
5760-WRAHC,0.1474,No,5
1796-JANOW,0.1474,No,5
8006-PYCSW,0.1474,No,5
7013-PSXHK,0.147,No,5
2019-HDCZY,0.147,No,5
7874-ECPQJ,0.1469,No,5
2530-FMFXO,0.1465,No,5
6994-ORCWG,0.1464,No,5
1492-QGCLU,0.1463,No,5
1265-XTECC,0.1462,Yes,5
4683-WYDOU,0.1461,No,5
2931-XIQBR,0.1461,No,5
0895-LMRSF,0.1459,No,5
5678-VFNEQ,0.1458,No,5
9027-YFHQJ,0.1458,No,5
9972-VAFJJ,0.1458,No,5
8746-OQQRW,0.1458,No,5
3941-XTSKM,0.1454,No,5
8739-QOTTN,0.1453,No,5
2342-CKIAO,0.1453,No,5
2839-RFSQE,0.1453,Yes,5
9818-XQCUV,0.1453,No,5
2957-JIRMN,0.1452,No,5
5084-OOVCJ,0.1452,No,5
1530-ZTDOZ,0.1451,No,5
4489-SNOJF,0.145,Yes,5
2621-UDNLU,0.1449,No,5
7176-WRTNX,0.1449,No,5
1663-MHLHE,0.1447,No,5
8417-GSODA,0.1447,No,5
1116-DXXDF,0.1447,No,5
9938-EKRGF,0.1446,No,5
4390-KYULV,0.1445,Yes,5
3936-QQFLL,0.1444,No,5
8150-QUDFX,0.1444,No,5
5590-ZSKRV,0.1443,No,5
4627-MIHJH,0.144,No,5
1699-HPSBG,0.144,Yes,5
6476-YHMGA,0.1439,No,5
3407-QGWLG,0.1439,No,5
6941-KXRRV,0.1439,No,5
3097-PYWXL,0.1438,No,5
8401-EMUWF,0.1436,No,5
9700-ZCLOT,0.1435,No,5
0188-GWFLE,0.1435,No,5
7382-DFJTU,0.1434,No,5
1697-BCSHV,0.1433,No,5
3863-QSTYI,0.1433,No,5
1679-JRFBR,0.1433,No,5
0096-FCPUF,0.1432,No,5
8734-FNWVH,0.1429,No,5
5473-KHBPS,0.1428,No,5
2212-LYASK,0.1427,No,5
6303-KFWSL,0.1427,No,5
2165-VOEGB,0.1426,Yes,5
1852-XEMDW,0.1424,No,5
6439-LAJXL,0.1424,No,5
6475-VHUIZ,0.1424,No,5
0997-YTLNY,0.1423,No,5
1518-OMDIK,0.1422,No,5
1410-RSCMR,0.1421,No,5
0701-TJSEF,0.1418,No,5
7868-BGSZA,0.1418,No,5
4195-SMMNX,0.1415,Yes,5
0137-UDEUO,0.1415,Yes,5
0030-FNXPP,0.1415,No,5
6865-JZNKO,0.1412,No,5
4903-UYAVB,0.1411,Yes,5
8410-BGQXN,0.1411,No,5
5919-VCZYM,0.141,No,5
4237-CLSMM,0.141,No,5
2233-FAGXV,0.141,No,5
4430-YHXGG,0.141,No,5
3373-YZZYM,0.1409,No,5
1585-MQSSU,0.1409,Yes,5
1060-ENTOF,0.1408,No,5
2250-IVBWA,0.1407,No,5
1395-OFUWC,0.1407,No,5
2108-GLPQB,0.1407,No,5
1576-PFZIW,0.1406,No,5
8679-LZBMD,0.1405,No,5
3186-AJIEK,0.1404,No,5
3450-WXOAT,0.1404,No,5
4393-GEADV,0.1401,No,5
1814-DKOLC,0.14,No,5
3694-GLTJM,0.1398,No,5
4827-LTQRJ,0.1394,No,5
8735-DCXNF,0.1391,No,5
5067-DGXLL,0.1389,No,5
8550-XSXUQ,0.1389,No,5
6092-QZVPP,0.1384,No,5
4923-ADWXJ,0.1383,No,5
6734-CKRSM,0.1382,No,5
0178-CIIKR,0.1382,No,5
1465-WCZVT,0.1378,No,5
7089-XXAYG,0.1378,No,5
8624-GIOUT,0.1376,Yes,5
7716-YTYHG,0.1373,Yes,5
6469-MRVET,0.1372,No,5
6473-ULUHT,0.1372,No,5
5712-VBOXD,0.1372,No,5
2056-EVGZL,0.1371,No,5
7143-BQIBA,0.1371,No,5
9554-DFKIC,0.1367,No,5
9863-JZAIC,0.1367,Yes,5
8894-JVDCV,0.1365,No,5
6993-YGFJV,0.1363,No,5
8089-UZWLX,0.1362,No,5
9770-LXDBK,0.1362,No,5
9378-FXTIZ,0.1361,Yes,5
9986-BONCE,0.136,Yes,5
6682-QJDGB,0.1359,Yes,5
7088-FBAWU,0.1358,No,5
4504-YOULA,0.1356,No,5
9817-APLHW,0.1354,No,5
0440-UEDAI,0.1354,No,5
2001-MCUUW,0.1354,No,5
7105-MXJLL,0.1354,No,5
8582-KRHPJ,0.1354,No,5
4418-LZMSV,0.1353,No,5
2410-CIYFZ,0.1353,No,5
6776-TLWOI,0.1353,Yes,5
1755-RMCXH,0.1353,No,5
0134-XWXCE,0.1352,No,5
6035-BXTTY,0.1351,No,5
5268-DSMNQ,0.1351,No,5
1247-QBVSH,0.1351,No,5
6297-NOOPG,0.1349,No,5
8166-ORCHU,0.1348,No,5
7764-BDPEE,0.1348,No,5
4676-MQUEA,0.1344,No,5
0842-IWYCP,0.1343,No,5
5446-DKWYW,0.1343,No,5
4415-WNGVR,0.1342,No,5
4853-RULSV,0.134,Yes,5
2259-OUUSZ,0.1337,No,5
7361-YPXFS,0.1337,No,5
9031-ZVQPT,0.1336,No,5
2419-FSORS,0.1336,No,5
5312-IRCFR,0.1335,No,5
1710-RCXUS,0.1334,No,5
9074-KGVOX,0.1334,No,5
5616-PRTNT,0.1334,Yes,5
5640-CAXOA,0.1333,No,5
9609-BENEA,0.1333,No,5
2696-ECXKC,0.1333,No,5
9391-DXGGG,0.1329,No,5
5382-TEMLV,0.1329,No,5
7629-WIXZF,0.1328,No,5
0584-BJQGZ,0.1327,No,5
2887-JPYLU,0.1327,No,5
1202-KKGFU,0.1327,No,5
4160-AMJTL,0.1325,Yes,5
3863-IUBJR,0.1323,Yes,5
2834-JRTUA,0.1321,Yes,5
3253-HKOKL,0.132,No,5
2223-KAGMX,0.1319,Yes,5
0345-XMMUG,0.1319,No,5
1666-JZPZT,0.1318,No,5
4759-PXTAN,0.1317,No,5
9114-AAFQH,0.1316,No,5
8259-NFJTV,0.1316,No,5
6302-JGYRJ,0.1315,Yes,5
3714-XPXBW,0.1315,No,5
2371-KFUOG,0.1311,No,5
8548-AWOFC,0.131,No,5
2732-ISEZX,0.131,No,5
6034-ZRYCV,0.131,Yes,5
8731-WBBMB,0.1308,No,5
9578-FOMUK,0.1308,No,5
7797-EJMDP,0.1307,No,5
0690-SRQID,0.1307,No,5
0484-FFVBJ,0.1306,No,5
7572-KPVKK,0.1305,No,5
1264-FUHCX,0.1303,No,5
6394-HHHZM,0.1302,No,5
5151-HQRDG,0.1302,No,5
6075-QMNRR,0.1302,No,5
9831-BPFRI,0.1302,Yes,5
6469-QJKZW,0.1301,No,5
9475-NNDGC,0.1299,No,5
1131-SUEKT,0.1298,No,5
3675-EQOZA,0.1297,No,5
0048-LUMLS,0.1297,No,5
5756-JYOJT,0.1296,No,5
9388-ZEYVT,0.1296,No,5
8224-IVVPA,0.1294,No,5
5478-JJVZK,0.1294,No,5
4795-WRNVT,0.1293,No,5
4385-ZKVNW,0.1293,No,5
3285-UCQVC,0.1291,Yes,5
6575-SUVOI,0.129,No,5
5921-NGYRH,0.129,No,5
2632-IVXVF,0.1289,No,5
5832-EXGTT,0.1287,No,5
7521-YXVZY,0.1286,No,5
6705-LNMDD,0.1284,No,5
8003-EWNDZ,0.1283,No,5
0723-FDLAY,0.128,No,5
2155-AMQRX,0.1279,No,5
6549-YMFAW,0.1278,No,5
1097-FSPVW,0.1278,No,5
6386-SZZKH,0.1278,Yes,5
2001-EWBQU,0.1276,No,5
5144-PQCDZ,0.1276,No,5
1684-FLBGS,0.1275,No,5
8404-VLQFB,0.1275,No,5
2577-GVSIL,0.1274,No,5
0186-CAERR,0.1274,No,5
9086-YJYXS,0.1274,No,5
4075-JFPGR,0.1274,No,5
5686-CMAWK,0.1274,No,5
7519-JTWQH,0.1273,No,5
0655-YDGFJ,0.1273,No,5
4186-ZBUEW,0.1272,No,5
8107-RZLNV,0.1271,No,5
9200-NLNPD,0.127,No,5
3638-DIMPH,0.127,No,5
7036-TYDEC,0.1269,No,5
3090-HAWSU,0.1269,Yes,5
2237-ZFSMY,0.1268,Yes,5
0396-UKGAI,0.1267,No,5
0208-BPQEJ,0.1265,No,5
7459-IMVYU,0.1265,No,5
9931-KGHOA,0.1265,No,5
6158-DWPZT,0.1265,Yes,5
8295-FHIVV,0.1263,No,5
1376-HHBDV,0.1263,No,5
4140-WJAWW,0.1262,Yes,5
3096-WPXBT,0.126,No,5
7228-PAQPD,0.1259,No,5
2150-UWTFY,0.1259,Yes,5
6308-CQRBU,0.1258,No,5
2858-MOFSQ,0.1258,Yes,5
0384-RVBPI,0.1254,No,5
5624-RYAMH,0.1253,No,5
7446-KQISO,0.1253,No,5
6794-HKIAJ,0.125,No,5
5223-UZAVK,0.125,No,5
9470-RTWDV,0.1249,No,5
0257-KXZGU,0.1247,No,5
0308-GIQJT,0.1245,No,5
6368-NWMCE,0.1244,No,5
4895-TMWIR,0.1243,Yes,5
7470-DYNOE,0.1241,No,5
1346-PJWTK,0.1241,No,5
4908-XAXAY,0.1241,No,5
9039-RBEEE,0.124,Yes,5
5832-TRLPB,0.1239,No,5
7055-JCGNI,0.1239,No,5
5013-SBUIH,0.1237,Yes,5
9259-PACGQ,0.1234,Yes,5
5198-EFNBM,0.1234,No,5
1121-QSIVB,0.1233,No,5
5236-XMZJY,0.1231,No,5
2272-JKMSI,0.1231,No,5
7219-TLZHO,0.1229,No,5
4869-EPIUS,0.1229,No,5
8970-ANWXO,0.1229,No,5
7976-CICYS,0.1229,No,5
4283-IVYCI,0.1229,No,5
5702-SKUOB,0.1228,No,5
6445-TNRXS,0.1227,No,5
4422-QVIJA,0.1227,No,5
5375-XLDOF,0.1227,No,5
0708-SJDIS,0.1227,No,5
4747-LCAQL,0.1225,No,5
5995-OIGLP,0.1224,Yes,5
5353-WILCI,0.1224,No,5
2402-TAIRZ,0.1222,No,5
8400-WZICQ,0.122,No,5
0297-RBCSG,0.1219,No,5
2599-CZABP,0.1216,No,5
4544-RXFMG,0.1216,No,5
1925-GMVBW,0.1213,No,5
9618-LFJRU,0.1213,No,5
6231-WFGFH,0.1211,No,5
2338-BQEZT,0.121,No,5
6289-CPNLD,0.1209,Yes,5
3351-NQLDI,0.1207,Yes,5
5155-AZQPB,0.1204,No,5
0117-LFRMW,0.1203,Yes,5
5198-HQAEN,0.1203,No,5
5081-NWSUP,0.1202,No,5
0278-YXOOG,0.1201,Yes,5
6500-JVEGC,0.1201,No,5
4626-OZDTJ,0.1201,No,5
4397-FRLTA,0.1199,No,5
3363-EWLGO,0.1199,No,5
0696-UKTOX,0.1199,No,5
3977-QCRSL,0.1199,No,5
1336-EZFZY,0.1199,No,5
5018-HEKFO,0.1198,No,5
9853-JFZDU,0.1198,No,5
0285-INHLN,0.1197,No,5
1480-IVEVR,0.1197,No,5
8350-NYMVI,0.1197,No,5
7661-CPURM,0.1195,No,5
0308-IVGOK,0.1193,No,5
4501-UYKBC,0.1193,No,5
2851-MMUTZ,0.1192,No,5
9504-DSHWM,0.1189,No,5
4826-DXMUP,0.1189,No,5
9555-SAHUZ,0.1189,No,5
1447-PJGGA,0.1187,Yes,5
0289-IVARM,0.1187,No,5
7025-IWFHT,0.1186,No,5
4184-VODJZ,0.1186,No,5
8756-RDDLT,0.1186,No,5
5687-DKDTV,0.1186,Yes,5
7083-YNSKY,0.1186,Yes,5
2391-IPLOP,0.1185,No,5
7123-WQUHX,0.1184,No,5
5448-VWNAM,0.1181,No,5
9362-MWODR,0.118,No,5
9929-PLVPA,0.118,No,5
2978-XXSOG,0.118,No,5
2324-EFHVG,0.1179,No,5
5193-QLVZB,0.1179,No,5
0623-EJQEG,0.1179,No,5
7541-YLXCL,0.1179,Yes,5
4558-CGYCZ,0.1178,No,5
3635-JBPSG,0.1177,No,5
6258-NGCNG,0.1176,No,5
5089-IFSDP,0.1176,Yes,5
8785-EPNCG,0.1176,Yes,5
5271-YNWVR,0.1173,Yes,5
8080-POTJR,0.1173,No,5
8053-WWDRO,0.1173,Yes,5
9822-BIIGN,0.1171,No,5
2896-TBNBE,0.117,No,5
6196-HBOBZ,0.117,No,5
0489-WMEMG,0.1169,No,5
0824-VWDPO,0.1167,No,5
8317-BVKSO,0.1166,No,5
1004-NOZNR,0.1166,No,5
0661-KBKPA,0.1166,No,5
0128-MKWSG,0.1165,No,5
1543-LLLFT,0.1165,No,5
4926-UMJZD,0.1164,No,5
4700-UBQMV,0.1162,No,5
1725-IQNIY,0.116,Yes,5
8847-GEOOQ,0.116,No,5
2408-PSJVE,0.116,No,5
5955-EPOAZ,0.1159,No,5
1735-XMJVH,0.1159,No,5
1208-DNHLN,0.1159,Yes,5
0744-GKNGE,0.1158,No,5
4353-HYOJD,0.1157,No,5
8474-UMLNT,0.1157,No,5
0031-PVLZI,0.1154,Yes,5
3221-CJMSG,0.1154,No,5
4139-SUGLD,0.1153,Yes,5
4000-VGMQP,0.1151,No,5
6784-XYJAE,0.1151,No,5
7629-WFGLW,0.1151,No,5
6778-JFCMK,0.115,No,5
2091-MJTFX,0.1149,Yes,5
3981-QSVQI,0.1149,No,5
4365-MSDYN,0.1149,No,5
4765-OXPPD,0.1147,Yes,5
4277-UDIEF,0.1147,No,5
2651-ZCBXV,0.1146,No,5
6377-KSLXC,0.1145,No,5
6726-WEXXK,0.1144,No,5
7566-DSRLQ,0.1144,No,5
7964-YESJC,0.1143,No,5
9092-GDZKO,0.1142,No,5
4174-LPGTI,0.1142,Yes,5
1257-SXUXQ,0.1141,No,5
5944-UGLLK,0.114,No,5
0114-RSRRW,0.114,No,5
8741-LQOBK,0.114,No,5
8652-YHIYU,0.1139,No,5
0266-CLZKZ,0.1138,No,5
8563-IIOXK,0.1134,Yes,5
5014-WUQMG,0.1134,No,5
6752-APNJL,0.1132,No,5
9367-OIUXP,0.1132,No,5
1702-CCFNJ,0.1132,No,5
0303-UNCIP,0.1132,No,5
8044-BGWPI,0.1131,No,5
6421-SZVEM,0.1131,No,5
2830-LEWOA,0.1131,No,5
0377-JBKKT,0.113,No,5
7136-IHZJA,0.113,No,5
4002-BQWPQ,0.113,No,5
5195-KPUNQ,0.1127,No,5
6621-YOBKI,0.1127,No,5
2439-QKJUL,0.1127,No,5
5539-HIVAK,0.1127,No,5
9351-LZYGF,0.1126,No,5
4182-BGSIQ,0.1124,No,5
2159-TURXX,0.1124,No,5
1352-VHKAJ,0.1122,No,5
7740-BTPUX,0.1121,No,5
1150-WFARN,0.1121,Yes,5
6296-DDOOR,0.112,No,5
7156-MXBJE,0.1118,No,5
0098-BOWSO,0.1118,No,5
7707-PYBBH,0.1117,No,5
0201-MIBOL,0.1116,No,5
4797-MIWUM,0.1115,No,5
2724-FJDYW,0.1115,No,5
9143-CANJF,0.1115,No,5
6559-ILWKJ,0.1114,Yes,5
2931-VUVJN,0.1114,No,5
4486-EFAEB,0.1114,No,5
8216-AZUUZ,0.1114,No,5
9294-TDIPC,0.1113,No,5
7175-NTIXE,0.1113,No,5
9518-IMLHK,0.1111,No,5
7727-SHVZV,0.111,No,5
1009-IRMNA,0.1109,Yes,5
7931-PXHFC,0.1109,Yes,5
8591-NXRCV,0.1109,No,5
5445-PZWGX,0.1107,Yes,5
9114-VEPUF,0.1106,No,5
5286-YHCVC,0.1104,No,5
4822-LPTYJ,0.1104,No,5
9546-KDTRB,0.1102,No,5
3374-TTZTK,0.11,No,5
1142-IHLOO,0.1097,No,4
6661-EIPZC,0.1097,No,4
4163-KIUHY,0.1096,No,4
1135-HIORI,0.1096,No,4
3682-YEUWS,0.1094,No,4
7787-BNTZM,0.1093,No,4
7964-ZRKKG,0.1091,No,4
5150-LJNSR,0.109,No,4
1222-LRYKO,0.109,No,4
3099-OONVS,0.109,No,4
5269-NRGDP,0.109,No,4
2801-NISEI,0.109,No,4
4023-RTIQM,0.1089,No,4
6616-AALSR,0.1089,No,4
6990-YNRIO,0.1088,Yes,4
9677-AVKED,0.1087,No,4
6322-PJJDJ,0.1084,No,4
4830-FAXFM,0.1084,No,4
0607-MVMGC,0.1084,No,4
3642-GKTCT,0.1083,No,4
7845-URHJN,0.1083,Yes,4
6416-JNVRK,0.1082,No,4
4713-ZBURT,0.108,No,4
8221-EQDGL,0.108,No,4
8947-YRTDV,0.108,No,4
5688-KZTSN,0.1078,Yes,4
3011-WQKSZ,0.1078,No,4
2882-DDZPG,0.1078,No,4
6408-OTUBZ,0.1077,No,4
2739-CCZMB,0.1077,No,4
3092-IGHWF,0.1076,Yes,4
6502-KUGLL,0.1076,No,4
7036-ZZKBD,0.1075,No,4
7839-NUIAA,0.1072,No,4
5120-ZBLAI,0.1072,No,4
6035-RIIOM,0.1071,No,4
6202-DYYFX,0.1068,No,4
5996-NRVXR,0.1068,No,4
3795-CAWEX,0.1068,No,4
3633-CDBUW,0.1068,No,4
4692-NNQRU,0.1068,No,4
9972-NKTFD,0.1067,No,4
3896-RCYYE,0.1066,No,4
6599-GZWCM,0.1066,No,4
5724-BIDBU,0.1064,No,4
2889-FPWRM,0.1064,Yes,4
7672-VFMXZ,0.1061,No,4
3552-CTCYF,0.1059,No,4
7208-PSIHR,0.1059,No,4
9738-QLWTP,0.1057,No,4
8314-DPQHL,0.1057,No,4
0917-EZOLA,0.1057,Yes,4
3275-RHRNE,0.1056,No,4
7929-SKFGK,0.1056,No,4
1452-XRSJV,0.1051,No,4
2791-SFVEW,0.1049,No,4
8851-RAGOV,0.1047,No,4
3282-ZISZV,0.1047,No,4
3870-SPZSI,0.1046,No,4
9970-QBCDA,0.1046,No,4
6286-ZHAOK,0.1045,No,4
2096-XOTMO,0.1045,No,4
9138-EFSMO,0.1042,No,4
3318-ISQFQ,0.104,No,4
6265-SXWBU,0.1038,No,4
6878-GGDWG,0.1035,No,4
9170-GYZJC,0.1035,Yes,4
2923-ARZLG,0.1033,No,4
1730-VFMWO,0.1033,No,4
3865-YIOTT,0.1032,No,4
1385-TQOZW,0.1032,No,4
4801-KFYKL,0.1031,No,4
7266-GSSJX,0.103,No,4
0112-QWPNC,0.1029,Yes,4
8963-MQVYN,0.1029,No,4
4139-JPIAM,0.1029,No,4
2243-FNMMI,0.1027,No,4
1094-BKOSX,0.1027,No,4
5578-NKCXI,0.1027,No,4
5872-OEQNH,0.1026,No,4
0549-CYCQN,0.1026,No,4
0815-MFZGM,0.1026,No,4
5734-EJKXG,0.1026,No,4
3571-DPYUH,0.1025,No,4
5577-OTWWW,0.1024,Yes,4
1136-XGEQU,0.1024,No,4
9788-YTFGE,0.1021,No,4
2200-DSAAL,0.102,No,4
9644-KVCNC,0.1019,No,4
2746-DIJLO,0.1018,No,4
4328-VUFWD,0.1018,No,4
8659-HDIYE,0.1017,No,4
1140-UKVZG,0.1017,No,4
4072-IPYLT,0.1016,No,4
5555-RNPGT,0.1015,No,4
1641-BYBTK,0.1014,No,4
5709-LVOEQ,0.1011,No,4
8224-UAXBZ,0.101,No,4
9798-DRYDS,0.101,No,4
7016-NVRIC,0.1009,No,4
2530-ENDWQ,0.1008,Yes,4
4429-WYGFR,0.1008,No,4
2798-NYLMZ,0.1008,No,4
8819-ZBYNA,0.1008,No,4
3847-BAERP,0.1006,No,4
1171-TYKUR,0.1005,No,4
4274-DRSQT,0.1005,No,4
9938-ZREHM,0.1004,No,4
1614-JBEBI,0.1003,No,4
9256-JTBNZ,0.1003,No,4
8466-PZBLH,0.1002,No,4
5055-BRMNE,0.1001,No,4
3229-USWAR,0.1001,No,4
0960-HUWBM,0.1001,No,4
4860-YZGZM,0.0998,No,4
6906-MPARY,0.0998,No,4
7159-NOKYQ,0.0997,No,4
0218-QNVAS,0.0997,No,4
8984-EYLLL,0.0996,No,4
6992-TKNYO,0.0995,No,4
4322-RCYMT,0.0994,Yes,4
6732-FZUGP,0.0994,No,4
1229-RCALF,0.0994,No,4
6972-SNKKW,0.0993,No,4
5850-BDWCY,0.0993,No,4
6171-ZTVYB,0.0993,No,4
8929-KSWIH,0.0993,No,4
3736-BLEPA,0.0991,No,4
6164-HXUGH,0.099,No,4
3077-RSNTJ,0.099,No,4
4936-YPJNK,0.0989,No,4
8996-ZROXE,0.0989,No,4
1099-BTKWT,0.0989,No,4
6103-QCKFX,0.0987,No,4
2292-XQWSV,0.0987,No,4
1045-LTCYT,0.0986,No,4
4903-CNOZC,0.0986,No,4
3969-JQABI,0.0984,No,4
5795-KTGUD,0.0984,No,4
5197-PYEPU,0.0984,No,4
3621-CHYVB,0.0984,No,4
7233-IOQNP,0.098,No,4
0068-FIGTF,0.0979,No,4
9481-IEBZY,0.0979,No,4
2928-HLDBA,0.0978,No,4
1337-BOZWO,0.0978,No,4
4043-MKDTV,0.0977,No,4
1784-BXEFA,0.0974,No,4
6968-URWQU,0.097,No,4
3612-YUNGG,0.0969,No,4
2363-BJLSL,0.0968,No,4
8319-QBEHW,0.0968,No,4
3675-YDUPJ,0.0967,No,4
8467-WYNSR,0.0966,No,4
4623-ZKHLY,0.0966,No,4
1557-EMYVT,0.0964,No,4
0022-TCJCI,0.0964,Yes,4
0750-EKNGL,0.0964,No,4
0975-UYDTX,0.0963,No,4
1237-WIYYZ,0.0962,No,4
4063-EIKNQ,0.0962,No,4
1383-EZRWL,0.0961,Yes,4
0667-NSRGI,0.0961,No,4
9128-CPXKI,0.096,No,4
5514-YQENT,0.0957,No,4
5756-OZRIO,0.0957,No,4
6734-FQAJX,0.0957,No,4
5393-HJZSM,0.0956,No,4
9640-ZSLDC,0.0956,No,4
3594-UVONA,0.0955,Yes,4
8035-BUYVG,0.0955,Yes,4
4011-ARPHK,0.0954,No,4
9754-CLVZW,0.0954,No,4
9411-TPQQV,0.0954,No,4
3070-BDOQC,0.0953,No,4
2558-BUOZZ,0.0953,No,4
2683-JXWQQ,0.0952,No,4
7596-LDUXP,0.0952,No,4
1137-DGOWI,0.0951,No,4
1708-PBBOA,0.095,No,4
1984-GPTEH,0.095,No,4
9565-JSNFM,0.095,Yes,4
5837-LXSDN,0.095,No,4
1159-WFSGR,0.0948,No,4
6671-NGWON,0.0947,No,4
7777-UNYHB,0.0947,No,4
3530-CRZSB,0.0947,No,4
3724-UCSHY,0.0944,No,4
1095-WGNGG,0.0944,No,4
7623-HKYRK,0.0944,No,4
4719-UMSIY,0.0944,No,4
6402-SSEJG,0.0944,No,4
1345-GKDZZ,0.0944,No,4
9770-KXGQU,0.0943,No,4
9512-PHSMG,0.0943,No,4
8845-LWKGE,0.0943,No,4
1744-JHKYS,0.0943,No,4
3181-MIZBN,0.0941,No,4
8822-KNBHV,0.094,No,4
8071-SBTRN,0.094,No,4
7925-PNRGI,0.094,No,4
7140-ADSMJ,0.094,No,4
5012-YSPJJ,0.0939,No,4
0076-LVEPS,0.0939,No,4
3197-NNYNB,0.0939,No,4
4806-DXQCE,0.0938,No,4
4488-PSYCG,0.0938,Yes,4
7758-UJWYS,0.0937,No,4
6131-JLWZM,0.0936,No,4
6341-JVQGF,0.0935,No,4
1563-IWQEX,0.0934,No,4
6319-QSUSR,0.0934,No,4
6490-FGZAT,0.0933,No,4
9782-LGXMC,0.0933,No,4
3417-TSCIC,0.0932,No,4
3363-DTIVD,0.0932,No,4
3898-BSJYF,0.0932,No,4
4682-BLBUC,0.0932,No,4
8910-ICHIU,0.093,No,4
9364-YKUVW,0.093,No,4
2332-EFBJY,0.093,Yes,4
4377-VDHYI,0.0929,No,4
7217-JYHOQ,0.0928,No,4
4020-KIUDI,0.0927,No,4
8439-LTUGF,0.0926,No,4
7674-YTAFD,0.0926,No,4
2533-QVMSK,0.0926,Yes,4
6278-FEPBZ,0.0925,No,4
9592-ERDKV,0.0923,No,4
9619-GSATL,0.0921,No,4
5774-XZTQC,0.092,No,4
8099-MZPUJ,0.092,No,4
7691-KGKGP,0.092,No,4
3012-VFFMN,0.092,No,4
0310-VQXAM,0.0918,No,4
6648-INWPS,0.0918,No,4
0516-QREYC,0.0916,No,4
2202-OUTMO,0.0915,No,4
0384-LPITE,0.0915,No,4
3327-YBAKM,0.0914,No,4
7812-FZHPE,0.0914,Yes,4
8879-ZKJOF,0.0914,No,4
4694-PHWFW,0.0913,No,4
2717-HVIZY,0.0913,No,4
